-4.596435546875000000e+02,-5.699671173095703125e+01,4.325925445556640625e+01,-1.553516864776611328e+01,5.174366474151611328e+00,-4.952527046203613281e+00,-9.727422714233398438e+00,7.973181724548339844e+00,-5.690358161926269531e+00,-7.198907852172851562e+00,1.431618499755859375e+01,2.817342376708984375e+01,8.505306243896484375e+00,4.024985313415527344e+00,5.613460063934326172e+00,4.681772232055664062e+00,-1.032633876800537109e+01,7.183429718017578125e+00,3.402743577957153320e+00,-1.580299615859985352e+00,-4.094759464263916016e+00,1.165273666381835938e+00,4.243666648864746094e+00,2.871778488159179688e+00,1.127089977264404297e+00,4.799416542053222656e+00,7.086083292961120605e-01,-6.209667682647705078e+00,-2.445879936218261719e+00,5.812023162841796875e+00,-6.123107671737670898e-01,-9.825905561447143555e-01,-2.782928943634033203e+00,3.113722801208496094e+00,-2.713648557662963867e+00,3.230258703231811523e+00,-3.321676015853881836e+00,6.407537460327148438e+00,-7.596988677978515625e+00,3.791341781616210938e+00,1.422265768051147461e-01,-2.372768372297286987e-01,3.809855580329895020e-01,3.343480229377746582e-01,3.617170453071594238e-01,-2.396526336669921875e-01,-3.090555369853973389e-01,6.941366791725158691e-01,3.606674820184707642e-02,-3.726508319377899170e-01,2.665309309959411621e-01,-3.230908140540122986e-02,9.304665960371494293e-03,2.721669673919677734e-01,-4.407764673233032227e-01,5.520593002438545227e-02,2.990197576582431793e-02,-7.892591506242752075e-02,-2.208162285387516022e-02,1.440559178590774536e-01,1.821049898862838745e-01,-1.574880629777908325e-01,1.791981309652328491e-01,1.843961626291275024e-01,-2.006820403039455414e-02,-9.904187172651290894e-02,-9.782090038061141968e-02,-2.524376474320888519e-02,-2.456155121326446533e-01,8.200714737176895142e-02,3.039170205593109131e-01,3.864059448242187500e-01,-8.976805955171585083e-02,-1.254085302352905273e-01,-2.756649851799011230e-01,3.024170547723770142e-02,1.774351596832275391e-01,-1.276657879352569580e-01,-2.170965075492858887e-01,5.162740498781204224e-02,-4.342740178108215332e-01,1.448907703161239624e-01,-1.537591498345136642e-02,2.067496925592422485e-01,-2.529843151569366455e-01,-1.653319597244262695e-01,7.302961349487304688e-01,-1.444891244173049927e-01,1.055614799261093140e-01,-4.468466043472290039e-01,-3.319195210933685303e-01,-2.341242283582687378e-01,-2.842631936073303223e-01,1.818333864212036133e-01,3.465376496315002441e-01,4.109238386154174805e-01,-6.430716812610626221e-02,-5.676483511924743652e-01,-2.781725823879241943e-01,-2.160273641347885132e-01,-2.749642543494701385e-02,-9.348148852586746216e-02,8.794111013412475586e-02,-3.560409843921661377e-01,1.350233852863311768e-01,1.196486800909042358e-01,1.737567037343978882e-01,7.032544165849685669e-02,-3.967567682266235352e-01,-1.081187874078750610e-01,7.993857562541961670e-02,-8.379083871841430664e-02,-1.859654933214187622e-01,-2.288694679737091064e-02,2.382041960954666138e-01,6.953100115060806274e-02,-8.552610129117965698e-02,3.229579925537109375e-01,-1.341394335031509399e-02,3.337161615490913391e-02,-2.880773842334747314e-01,2.229718118906021118e-01,3.028545901179313660e-02,2.711158692836761475e-01,5.491669103503227234e-02,8.608652651309967041e-02,-3.297693431377410889e-01,1.089207157492637634e-01,-1.764294356107711792e-01,4.659046232700347900e-01,8.050638437271118164e-02,-1.959902048110961914e-01,2.909468710422515869e-01,-1.457143276929855347e-01,-3.477369248867034912e-02,-1.185419708490371704e-01,5.658186078071594238e-01,6.270291656255722046e-02,-1.358231008052825928e-01,6.684061884880065918e-01,4.101659655570983887e-01,-3.305881619453430176e-01,1.595232337713241577e-01,-9.620575234293937683e-03,3.004673868417739868e-02,-3.344872891902923584e-01,-9.741187095642089844e-04,3.495104908943176270e-01,-6.064337119460105896e-02,2.469885908067226410e-02,-8.251769840717315674e-02,-1.125276833772659302e-01,5.125775933265686035e-01,-3.841973841190338135e-01,-2.599329948425292969e-01,-2.798227369785308838e-01,-9.150764904916286469e-03,3.970420360565185547e-02,5.340688303112983704e-02,2.197849191725254059e-02,1.121244975365698338e-03,1.654531061649322510e-01,2.179724574089050293e-01,6.368238329887390137e-01,-2.018343508243560791e-01,9.057813882827758789e-02,-2.162504494190216064e-01,2.381243258714675903e-01,-6.090943887829780579e-02,-1.379875093698501587e-01,3.961660861968994141e-01,2.945053577423095703e-01,1.504298746585845947e-01,-3.057823181152343750e-01,-3.210293129086494446e-02,-7.577911019325256348e-02,-8.048806339502334595e-02,-1.622530817985534668e-01,-1.293972879648208618e-01,-2.991373538970947266e-01,9.634654223918914795e-02,1.228734478354454041e-01,-9.520267136394977570e-03,5.599892139434814453e-02,-6.890497636049985886e-03,-1.058474704623222351e-01,-1.102263666689395905e-02,-3.308037817478179932e-01,2.114996165037155151e-01,-8.125542849302291870e-02,-9.811284393072128296e-02,1.762998700141906738e-01,1.292819082736968994e-01,1.140021309256553650e-01,-7.200261950492858887e-02,-1.205428242683410645e-01,-9.589353948831558228e-02,-8.004472404718399048e-02,3.271785378456115723e-02,3.196931481361389160e-01,3.298642635345458984e-01,-4.247980117797851562e-01,1.602976173162460327e-01,1.519852876663208008e-01,-9.786619991064071655e-02,-4.233456030488014221e-02,-2.947955131530761719e-01,4.208162724971771240e-01,-7.918457686901092529e-02,2.228174209594726562e-01,1.678846478462219238e-01,2.169013023376464844e-01,8.510536551475524902e-01,-4.435966014862060547e-01,2.576602399349212646e-01,-1.133758872747421265e-01,-3.663641586899757385e-02,7.678636908531188965e-02,1.532283723354339600e-01,4.062780439853668213e-01,-8.161417245864868164e-01,2.411423474550247192e-01,9.385256469249725342e-02,6.380164623260498047e-02,3.308121263980865479e-01,-8.004283905029296875e-02,2.864798903465270996e-01,-1.402007341384887695e-01,3.587697744369506836e-01,1.009341888129711151e-02,-1.242153421044349670e-01,-4.899093508720397949e-02,-3.826874196529388428e-01,-4.725980386137962341e-02,1.821869052946567535e-02,-2.264091521501541138e-01,2.204458266496658325e-01,-3.431465923786163330e-01,-1.718889772891998291e-01,-7.452600449323654175e-02,2.899828255176544189e-01,-1.325248181819915771e-01,2.371740341186523438e-01,2.935281395912170410e-01,-1.299453228712081909e-01,1.670898944139480591e-01,3.698648512363433838e-01,1.546222269535064697e-01,3.125817179679870605e-01,5.049381852149963379e-01,-1.348875742405653000e-02,5.090617537498474121e-01,-1.721892803907394409e-01,-2.335910350084304810e-01,9.788078069686889648e-02,1.524959355592727661e-01,-1.530483830720186234e-02,-5.677516385912895203e-02,2.105007171630859375e-01,6.354296207427978516e-02,4.325929880142211914e-01,1.021895483136177063e-01,-2.893721759319305420e-01,4.499998092651367188e-01,-3.013691008090972900e-01,6.312195062637329102e-01,-1.897828727960586548e-01,-1.411461979150772095e-01,-4.050292540341615677e-03,1.975747942924499512e-01,1.768265068531036377e-01,4.249584395438432693e-03,4.422306716442108154e-01,-2.076423615217208862e-01,1.836225688457489014e-01,-1.950333565473556519e-01,-5.835093930363655090e-02,-3.226953446865081787e-01,9.020598605275154114e-03,-5.233696103096008301e-02,-1.474135965108871460e-01,1.181203424930572510e-01,1.918711327016353607e-02,1.155832409858703613e-01,5.087190866470336914e-02,1.643085032701492310e-01,6.079264450818300247e-03,-3.983006775379180908e-01,1.267431229352951050e-01,-3.016940653324127197e-01,-1.769860982894897461e-01,-3.584714829921722412e-01,-1.780032068490982056e-01,-3.299340307712554932e-01,1.624190658330917358e-01,-1.370990425348281860e-01,-7.051917910575866699e-02,8.438946306705474854e-02,-2.034849524497985840e-01,-2.039765119552612305e-01,3.749933838844299316e-01,2.824608683586120605e-01,-1.605704426765441895e-01,-5.204354226589202881e-02,-6.042701601982116699e-01,-3.638517558574676514e-01,-1.859582029283046722e-02,3.916017711162567139e-01,-3.346943855285644531e-02,8.703585714101791382e-02,2.199931144714355469e-01,1.419198960065841675e-01,-2.175478637218475342e-01,8.077663183212280273e-02,-3.413886129856109619e-01,2.459703236818313599e-01,-7.279811054468154907e-02,2.251595407724380493e-01,7.586355507373809814e-02,-4.548833370208740234e-01,1.753689348697662354e-01,2.088003903627395630e-01,-2.945691049098968506e-01,4.116122797131538391e-02,-2.938808202743530273e-01,-1.069930717349052429e-01,-7.441308349370956421e-02,-1.182894185185432434e-01,-7.835584878921508789e-02,-6.341341733932495117e-01,-1.330157369375228882e-02,1.437845677137374878e-01,-2.992578744888305664e-01,-6.588390469551086426e-02,3.879765570163726807e-01,-2.875369191169738770e-01,2.948479354381561279e-01,2.038101106882095337e-01,7.966118305921554565e-02,-3.232185542583465576e-01,-1.462467461824417114e-01,1.528988778591156006e-01,2.162452936172485352e-01,-1.532378979027271271e-02,2.815000340342521667e-02,5.533330142498016357e-02,4.920045658946037292e-02,-2.729803919792175293e-01,-4.812630176544189453e+00,-6.948866695165634155e-02,1.479458995163440704e-02,-4.254690408706665039e-01,1.617080271244049072e-01,-2.752225399017333984e-01,-4.162881150841712952e-02,-3.431393206119537354e-01,-3.260850608348846436e-01,-2.810696363449096680e-01,-9.981469064950942993e-02,-1.862663030624389648e-01,1.922475099563598633e-01,-3.768223524093627930e-02,3.853021860122680664e-01,1.762193441390991211e-01,-1.861732220277190208e-03,-4.861019551753997803e-02,8.673163503408432007e-02,3.057173788547515869e-01,-9.956778585910797119e-02,-2.716235518455505371e-01,4.108033180236816406e-01,2.908864319324493408e-01,2.565709948539733887e-01,6.344022154808044434e-01,-9.656451642513275146e-02,-3.634322434663772583e-02,-6.544128060340881348e-02,-3.319556266069412231e-02,-1.244129762053489685e-01,1.657401323318481445e-01,-7.031926885247230530e-03,2.230314016342163086e-01,1.027119345963001251e-02,-1.048329249024391174e-01,-2.648671269416809082e-01,-2.306212335824966431e-01,-3.763142824172973633e-01,-2.134070694446563721e-01,-3.556463420391082764e-01,-8.572959899902343750e-02,-1.906930804252624512e-01,5.197813361883163452e-02,6.059538722038269043e-01,-2.107326090335845947e-01,-1.828811690211296082e-02,-1.618249118328094482e-01,8.371207863092422485e-02,3.925434648990631104e-01,4.762878641486167908e-03,7.569710910320281982e-02,2.671053446829319000e-02,6.008416414260864258e-03,-2.601104080677032471e-01,-8.347760885953903198e-02,1.667356491088867188e-01,3.778916001319885254e-01,-6.048604100942611694e-02,-1.764036118984222412e-01,3.833160921931266785e-02,-2.821792662143707275e-01,-4.192654788494110107e-01,2.290333509445190430e-01,-3.997298777103424072e-01,-2.448591142892837524e-01,-2.021836675703525543e-02,-3.356621265411376953e-01,5.035120844841003418e-01,-3.661340102553367615e-02,-5.408368632197380066e-02,1.059767454862594604e-01,-1.650206148624420166e-01,-1.001003503799438477e+00,-7.556368410587310791e-02,4.537695944309234619e-01,-1.508322358131408691e-01,1.969448477029800415e-01,2.238676398992538452e-01,-9.117752313613891602e-02,6.510242074728012085e-02,-3.429930284619331360e-02,4.255953803658485413e-02,-2.705392241477966309e-01,-1.167455241084098816e-01,-3.467754721641540527e-01,-1.717881411314010620e-01,1.030766442418098450e-01,-2.747171521186828613e-01,-3.982375860214233398e-01,2.239456176757812500e-01,1.977486722171306610e-02,2.211215943098068237e-01,-2.616862356662750244e-01,1.474351137876510620e-01,3.613862395286560059e-02,2.847496569156646729e-01,-9.608855843544006348e-02,6.105099990963935852e-02,-6.454332172870635986e-02,2.449973970651626587e-01,-5.424958840012550354e-02,1.156848594546318054e-01,-1.841735392808914185e-01,3.596743941307067871e-01,2.674712613224983215e-02,-3.764183521270751953e-01,1.649446189403533936e-01,1.361747179180383682e-02,2.813437022268772125e-02,4.307450652122497559e-01,-5.892180800437927246e-01,4.445919692516326904e-01,-1.895056962966918945e-01,-3.149214088916778564e-01,-3.986891210079193115e-01,4.734145700931549072e-01,6.026775240898132324e-01,-2.927453219890594482e-01,6.974253058433532715e-02,1.250590533018112183e-01,2.960358262062072754e-01,-2.088640332221984863e-01,-4.349018931388854980e-01,-5.225403904914855957e-01,-1.240788251161575317e-01,-2.277605235576629639e-02,6.476075947284698486e-02,-6.961381435394287109e-02,2.384421974420547485e-01,-2.041205912828445435e-01,-3.162399530410766602e-01,-6.568877398967742920e-02,-1.384383141994476318e-01,-3.413390219211578369e-01,2.475531026721000671e-02,-1.137966886162757874e-01,-2.987617254257202148e-01,1.361542493104934692e-01,-2.706670165061950684e-01,3.934409841895103455e-02,2.010009288787841797e-01,6.417403370141983032e-02,2.306423187255859375e-01,-1.234662905335426331e-01,-1.816732250154018402e-02,1.171598434448242188e-01,-2.139056175947189331e-01,-4.660767614841461182e-01,5.439541339874267578e-01,-4.098396897315979004e-01,-2.620478868484497070e-01,1.931537687778472900e-01,-2.261452674865722656e-01,1.000066548585891724e-01,-1.135644316673278809e-01,4.968754649162292480e-01,7.158485054969787598e-02,1.035699471831321716e-01,-3.495371341705322266e-01,1.255515869706869125e-02,-1.986401677131652832e-01,4.692273437976837158e-01,4.844679534435272217e-01,-7.870908826589584351e-02,2.619546949863433838e-01,-1.551933959126472473e-02,2.262197434902191162e-02,-2.934125959873199463e-01,4.655864238739013672e-01,-2.666219770908355713e-01,-2.268920242786407471e-01,-9.186549484729766846e-02,-7.643113285303115845e-02,2.421764470636844635e-02,2.244491875171661377e-01,-9.227899461984634399e-02,6.432059407234191895e-02,-1.689912676811218262e-01,5.529180169105529785e-02,2.117467224597930908e-01,-4.185530245304107666e-01,-3.363038003444671631e-01,-3.349529206752777100e-01,2.902726829051971436e-01,-2.768522202968597412e-01,3.513508439064025879e-01,-6.856325268745422363e-01,2.755961939692497253e-02,3.812839984893798828e-01,-2.681650221347808838e-01,3.143808245658874512e-01,-1.695575416088104248e-01,-1.303539127111434937e-01,-1.655849069356918335e-01,-1.881168782711029053e-01,1.063440591096878052e-01,-4.043842256069183350e-01,8.133330196142196655e-02,1.929240226745605469e-01,3.743149936199188232e-01,-1.548226624727249146e-01,-1.692980974912643433e-01,1.700435429811477661e-01,6.900152191519737244e-03,-2.153823524713516235e-01,2.435271292924880981e-01,3.646229580044746399e-02,6.230124086141586304e-02,6.964001804590225220e-02,-9.964408725500106812e-02,-1.902530044317245483e-01,-3.228951990604400635e-01,1.478853821754455566e-01,1.220557838678359985e-01,-2.336698770523071289e-01,2.814462184906005859e-01,-9.921067953109741211e-02,-1.606702655553817749e-01,7.797761261463165283e-02,-2.958466112613677979e-01,-1.165023744106292725e-01,2.188909500837326050e-01,-4.082837607711553574e-03,-4.728158712387084961e-01,-5.628696084022521973e-02,-7.998994737863540649e-02,-8.093149960041046143e-02,-1.681244373321533203e-01,-5.069842562079429626e-02,4.564617702271789312e-04,-7.754006981849670410e-01,-2.547894418239593506e-01,1.917156875133514404e-01,-7.611142937093973160e-03,5.887488126754760742e-01,-2.227129191160202026e-01,-2.545467615127563477e-01,1.923856586217880249e-01,-3.487067818641662598e-01,-4.709343016147613525e-01,-1.537708789110183716e-01,1.976512372493743896e-01,-1.889788657426834106e-01,-5.614727362990379333e-02,-1.385782752186059952e-02,-2.716406993567943573e-02,3.084410130977630615e-01,2.229029871523380280e-02,1.295354515314102173e-01,4.875466972589492798e-02,9.030498564243316650e-03,-3.475376069545745850e-01,1.380858421325683594e-01,9.669933468103408813e-02,-1.040867343544960022e-01,-4.798625707626342773e-01,2.393621951341629028e-01,-1.761521100997924805e-01,9.285131841897964478e-02,-1.824562996625900269e-01,-1.690538972616195679e-01,8.886992186307907104e-02,-2.150551229715347290e-02,9.163960814476013184e-02,2.976115047931671143e-01,-5.046181380748748779e-02,8.419218659400939941e-02,2.121663540601730347e-01,-4.795193970203399658e-01,-2.032803446054458618e-01,-2.651476263999938965e-01,4.055057466030120850e-01,-6.742455065250396729e-02,-4.990906640887260437e-02,-1.567477583885192871e-01,8.706982247531414032e-03,-6.468561887741088867e-01,6.560888141393661499e-02,-1.341019123792648315e-01,-1.075699478387832642e-01,1.650421321392059326e-01,-2.378447204828262329e-01,-8.239135891199111938e-02,1.739043593406677246e-01,-1.335581243038177490e-01,-3.842024207115173340e-01,4.114983081817626953e-01,-4.229385852813720703e-01,-2.929999828338623047e-01,2.534700930118560791e-01,2.174326181411743164e-01,-1.581308245658874512e-02,3.277609050273895264e-01,7.489560544490814209e-02,6.527509540319442749e-02,8.548935055732727051e-01,-4.114889353513717651e-02,1.902999430894851685e-01,2.108333259820938110e-01,-1.919672787189483643e-01,1.583304852247238159e-01,-4.705281183123588562e-02,1.134683713316917419e-01,2.008341997861862183e-01,1.948126852512359619e-01,-9.936517477035522461e-02,-6.915572881698608398e-01,4.201440811157226562e-01,8.926668018102645874e-02,-1.646388024091720581e-01,-4.110425710678100586e-01,3.173851668834686279e-01,3.651783466339111328e-01,-2.444073706865310669e-01,-2.635082416236400604e-02,1.168575882911682129e-01,-1.365645676851272583e-01,-1.691116839647293091e-01,7.713070511817932129e-02,2.957102656364440918e-01,1.207991912961006165e-01,5.372412800788879395e-01,1.496057361364364624e-01,4.044311046600341797e-01,2.148345811292529106e-03,-4.520829319953918457e-01,-3.913985937833786011e-02,1.722625046968460083e-01,1.867262125015258789e-01,1.440968364477157593e-01,5.740644931793212891e-01,3.376153297722339630e-03,3.551606237888336182e-01,-1.680579334497451782e-01,-2.065080404281616211e-01,1.000864058732986450e-01,-1.366205066442489624e-01,-1.133392658084630966e-02,2.273725718259811401e-01,-2.660323083400726318e-01,1.919416487216949463e-01,2.268135100603103638e-01,3.311377763748168945e-01,3.226625919342041016e-01,-5.221661645919084549e-03,2.662806212902069092e-01,-5.580874532461166382e-02,6.951304078102111816e-01,2.207146137952804565e-01,4.980289191007614136e-02,2.632077932357788086e-01,-5.374594777822494507e-02,-8.746340870857238770e-02,1.175636798143386841e-02,2.221006900072097778e-01,2.817949652671813965e-01,8.608929067850112915e-02,-1.484724283218383789e-01,2.463294565677642822e-01,2.953766286373138428e-01,1.349539905786514282e-01,2.427448481321334839e-01,-3.171025812625885010e-01,4.591042175889015198e-02,-8.868904411792755127e-02,-3.196098655462265015e-02,-4.958625733852386475e-01,-1.908792406320571899e-01,2.469881474971771240e-01,1.280062180012464523e-02,8.697146922349929810e-02,-1.469406932592391968e-01,1.812687367200851440e-01,-2.445906400680541992e-01,3.812364637851715088e-01,5.186827387660741806e-03,2.685565734282135963e-03,-4.717843830585479736e-01,-2.914530411362648010e-02,4.936536401510238647e-02,-1.351869404315948486e-01,-4.625484943389892578e-01,4.620767757296562195e-02,-9.177107713185250759e-04,-7.608687281608581543e-01,1.202568598091602325e-02,-2.739081904292106628e-02,-2.393220365047454834e-01,-2.905171215534210205e-01,-1.168120279908180237e-01,4.700186476111412048e-02,-3.251677453517913818e-01,-7.229838520288467407e-02,2.276828736066818237e-01,-4.419797956943511963e-01,1.669051051139831543e-01,1.327096223831176758e-01,2.410584420431405306e-04,1.018114238977432251e-01,5.978742837905883789e-01,-3.456155061721801758e-01,1.089245676994323730e-01,2.402415275573730469e-01,3.789027631282806396e-01,-7.001835852861404419e-02,-4.616954550147056580e-02,2.383581399917602539e-01,-5.289837718009948730e-01,8.813745528459548950e-02,-1.076646447181701660e-01,6.616899967193603516e-01,-6.611548662185668945e-01,2.864808402955532074e-02,-3.612191602587699890e-02,1.332637369632720947e-01,1.427339017391204834e-01,6.037731096148490906e-02,-1.282728370279073715e-02,7.898625731468200684e-02,4.963531717658042908e-02,-2.430748194456100464e-01,-1.157857775688171387e-01,2.617223858833312988e-01,5.525356624275445938e-03,-5.482528731226921082e-02,8.772627450525760651e-03,1.843989491462707520e-01,-7.795224338769912720e-02,2.663587927818298340e-01,3.794369054958224297e-03,8.454432338476181030e-02,-4.892900586128234863e-02,-1.208157390356063843e-01,-3.964353501796722412e-01,-2.204852849245071411e-01,-2.432845532894134521e-01,-5.778153985738754272e-02,-7.405035942792892456e-02,-2.267004996538162231e-01,4.268955886363983154e-01,-4.802274703979492188e-02,-1.184294596314430237e-01,-3.543928265571594238e-02,1.775031387805938721e-01,-9.103354066610336304e-02,4.355704039335250854e-02,-4.768162667751312256e-01,-3.915378153324127197e-01,7.842340320348739624e-02,-3.133207261562347412e-01,-1.752487272024154663e-01,-1.390478312969207764e-01,-1.613575518131256104e-01,-3.201143816113471985e-02,3.013622760772705078e-01,-2.778693139553070068e-01,-1.290117800235748291e-01,4.635018706321716309e-01,2.418183237314224243e-01
